write testing
INTEGRATORNAME	RK4_Adaptive
CURRENTTIME	0
Global:
LX	375
LY	375
A0	2812.5
SEED	89542
TIMEINTERVAL	0.1
MINAREA	28.125
MINLENGTH	0.883883
NEWEDGELENGTH	1.76777
K	0.848528
GAMMA	1
TOTALTIME	10
VERBOSEON	1
INITIALSTEPSIZE	0.0001
error_tolerance_absolute_mechanical	0.01
TISSUE_ALPHA	100
ALPHAM	0.282843
TISSUE_EXT_STRESS_X	0
TISSUE_EXT_STRESS_Y	0
equilibriumtolerance	1e-11
NUCLEATIONTHRESHOLD	1
NUCLEATIONBASECRITERIA	0
PuLLINGDIR_X	0
PuLLINGDIR_Y	1
C4	0
NUMBER_OF_CELLS	50
endGlobal
Vertices
id	x	y	Angles(theta1)	Angles(theta2)	Angles(theta3)	PsiAngle1	PsiAngle2	PsiAngle3
581	340.596	300.175	2.40183	1.79342	2.08794	1.48544	0.612182	0.588735
582	330.907	295.432	2.30494	2.31821	1.66004	0.697235	1.52725	0.461871
583	155.751	279.752	1.85305	2.58832	1.84182	1.1038	0.182893	0.743632
584	158.877	312.999	1.76205	2.15553	2.36561	0.783519	1.17527	0.294246
627	159.302	95.1942	2.17805	1.76184	2.34329	1.31948	0.147833	0.941194
628	179.429	128.616	2.26264	2.0612	1.95934	0.981519	1.1804	0.0490811
629	207.539	132.859	2.14005	2.05246	2.09067	1.21983	0.174493	0.895533
630	80.6991	46.0733	1.90524	2.28247	2.09547	1.23789	0.855966	0.0966532
631	121.13	34.2162	2.12799	2.38721	1.76799	0.594879	1.47887	0.598724
634	50.05	3.11593	2.29809	1.5389	2.4462	0.197965	1.42106	0.571483
635	131.124	98.0738	2.12794	2.62085	1.53439	1.54887	0.781674	0.282296
636	63.219	73.9624	2.11011	1.74563	2.42745	0.320518	0.893205	1.19333
637	71.3763	66.5953	1.62929	1.92215	2.73174	0.329744	1.44598	0.631332
641	348.579	362.748	2.15108	1.58253	2.54958	1.4104	0.456402	0.619138
730	277.631	322	2.31899	1.77299	2.1912	0.0465878	1.04901	0.933084
731	281.293	314.57	1.7282	2.39683	2.15815	1.23225	0.830268	0.0338339
732	221.972	331.126	2.07546	1.81444	2.39328	1.20024	0.744708	0.293022
733	211.769	318.173	1.81308	2.13462	2.33548	1.00405	0.163694	1.07024
754	322.926	267.563	1.67451	2.22227	2.3864	1.37396	0.180753	0.656502
755	132.265	160.615	2.31283	2.22097	1.74939	0.881383	1.38552	0.229101
756	151.542	166.055	1.93597	2.0265	2.32071	1.24302	0.0826611	0.885324
759	121.514	222.224	2.30369	2.21372	1.76578	1.14003	1.11867	0.0331765
760	222.789	172.167	2.0747	2.26078	1.94771	0.903516	1.26422	0.226873
761	117.806	131.937	2.62692	1.70552	1.95074	0.209665	1.18504	0.643097
762	118.361	120.298	1.8106	2.66796	1.80463	1.1868	0.284488	0.620812
763	69.5928	106.196	2.04752	1.67086	2.5648	0.742258	1.11693	0.0931726
764	66.5774	149.614	2.17505	1.3953	2.71283	1.4198	0.365376	0.722151
765	55.455	141.432	1.8235	2.11991	2.33978	0.277481	1.44737	0.782472
801	224.865	113.067	1.89347	2.29929	2.09043	0.956172	1.14021	0.193473
804	265.423	112.684	2.24867	1.75996	2.27456	0.247863	0.889415	1.12784
805	276.404	99.4964	1.83471	2.44395	2.00452	1.09619	1.04314	0.12579
806	301.77	94.9112	1.84564	2.42719	2.01036	0.387247	1.39243	0.826346
812	235.31	173.853	2.39075	1.52813	2.3643	1.32921	0.147061	1.04832
813	272.434	147.518	2.2075	2.08648	1.9892	0.665641	1.48135	0.377598
815	164.029	190.343	2.16184	1.94607	2.17527	0.964758	1.0892	0.00827822
816	198.781	194.398	2.27845	2.07887	1.92587	1.25539	0.292452	0.846773
817	146.805	222.523	2.05042	2.19584	2.03692	1.03702	0.0185649	1.00665
818	165.315	260.424	1.77258	2.28286	2.22775	1.13882	0.8889	0.00261091
819	211.933	248.395	2.19381	2.50496	1.58441	0.712802	1.50501	0.539678
836	197.671	60.643	2.36638	2.13403	1.78278	0.908711	1.34149	0.158302
837	207.765	63.4855	2.33458	1.77122	2.17739	1.44177	0.353076	0.814214
838	176.639	24.004	2.34785	1.83003	2.10531	0.124233	1.17689	0.790781
839	181.944	5.0286	1.80791	2.28054	2.19473	1.34107	0.703162	0.200794
841	238.72	3.14019	1.99269	1.88964	2.40085	1.46428	0.476882	0.519463
843	297.333	31.7972	2.07269	2.22252	1.98798	0.310402	1.30439	0.800858
844	314.535	47.0664	2.30286	1.94431	2.03601	1.26422	0.859368	0.292063
850	365.12	37.2979	1.90968	2.38229	1.99122	0.939087	1.2069	0.252056
851	360.112	41.904	2.3809	1.39146	2.51083	0.446894	0.808519	1.14263
852	324.931	136.866	2.02705	1.94633	2.3098	0.620204	1.36649	0.352963
853	323.085	107.56	2.14314	1.97075	2.1693	1.53445	0.522491	0.549077
854	364.374	153.232	1.649	2.30324	2.33095	1.21782	0.0523399	0.772158
856	356.859	90.7049	2.10838	2.07458	2.10023	0.450059	1.50017	0.587229
865	368.734	164.58	2.18952	1.85702	2.23664	0.842876	1.18039	0.085636
866	348.936	197.75	1.48693	2.5809	2.21535	1.36544	0.257766	0.485701
867	349.229	210.735	2.56072	2.05816	1.6643	0.313014	1.14516	0.716067
868	356.938	221.92	2.624	1.76146	1.89773	0.862247	1.33048	0.0184826
869	365.809	226.203	2.23808	1.61252	2.43259	1.56879	0.352498	0.766543
870	261.674	207.846	2.2973	2.17308	1.8128	1.08182	1.15337	0.00472385
871	293.272	249.92	2.16587	2.0444	2.07291	0.546237	1.5589	0.475962
872	291.376	217.481	2.19338	1.6285	2.46131	1.21277	0.698168	0.39852
873	283.96	209.338	1.86868	2.03821	2.37629	1.00117	0.186972	1.12131
874	257.001	272.684	2.25851	1.60574	2.41894	1.45184	0.242374	0.886881
875	230.93	263.969	2.39734	1.588	2.29785	0.876081	1.11659	0.0820816
876	225.326	253.808	1.85581	1.96852	2.45885	1.31201	0.0825823	0.845323
877	223.723	54.0812	1.5316	2.28096	2.47063	0.437701	1.46858	0.702779
878	240.013	11.7442	2.18936	1.46862	2.6252	0.625208	1.20378	0.109102
879	260.865	66.7245	1.87252	2.06902	2.34164	1.26436	0.0935399	0.842721
880	284.492	34.3086	2.47899	2.39375	1.41045	1.43262	1.00374	0.235749
882	47.4254	337.08	1.83216	3.43895	1.01207	1.5483	1.08725	0.171173
883	49.6506	335.45	2.19654	1.33345	2.75319	0.0776485	1.29895	0.744374
885	301.396	163.669	2.16496	1.31354	2.80468	0.460506	1.27874	0.196265
886	301.467	161.12	1.90154	2.40055	1.9811	1.38888	0.398334	0.552438
888	88.6952	189.363	2.22496	2.43919	1.61904	0.966087	1.36599	0.253506
889	93.216	190.03	2.34961	1.4953	2.43827	1.3212	0.10206	1.07274
Edges
id	vertex1	vertex2	xflag	yflag	tension	length	_cell1	_cell2
1	762	635	0	0	1	25.6289	1	28
2	635	466	0	0	1	13.4229	1	44
3	466	627	0	0	1	17.0379	1	29
4	627	628	0	0	1	39.0146	1	21
5	628	756	0	0	1	46.6829	1	9
6	756	755	0	0	1	20.03	1	36
7	755	761	0	0	1	32.1171	1	16
8	761	762	0	0	1	11.6518	1	6
9	812	760	0	0	1	12.6344	2	11
10	760	629	0	0	1	42.1626	2	9
11	629	801	0	0	1	26.3045	2	21
12	801	804	0	0	1	40.5598	2	38
13	804	813	0	0	1	35.5323	2	33
14	813	812	0	0	1	45.5159	2	41
15	759	194	0	0	1	50.1004	3	42
16	194	197	0	0	1	63.0995	3	27
17	197	888	0	0	1	31.1541	3	14
18	889	759	0	0	1	42.8635	3	36
19	875	733	0	0	1	57.4902	4	25
20	733	584	0	0	1	53.1444	4	46
21	584	583	0	0	1	33.394	4	10
22	583	818	0	0	1	21.5647	4	42
23	818	819	0	0	1	48.1444	4	43
24	819	876	0	0	1	14.4462	4	11
25	876	875	0	0	1	11.6036	4	12
26	880	843	0	0	1	13.0845	5	45
27	843	844	0	0	1	23.0012	5	20
28	844	806	0	0	1	49.5184	5	7
29	806	805	0	0	1	25.7771	5	33
30	805	879	0	0	1	36.269	5	38
31	879	880	0	0	1	40.1122	5	23
32	765	763	0	0	1	37.9666	6	37
33	763	762	0	0	1	50.7662	6	28
34	761	764	0	0	1	54.1923	6	16
35	764	765	0	0	1	13.808	6	14
36	853	806	0	0	1	24.7853	7	33
37	844	851	0	0	1	45.8682	7	20
38	851	856	0	0	1	48.9092	7	17
39	856	853	0	0	1	37.7468	7	48
40	641	577	0	0	1	5.43726	8	20
41	577	581	0	0	1	59.3715	8	15
42	581	580	0	0	1	27.3872	8	18
43	580	882	1	0	1	71.1646	8	49
45	882	641	1	0	1	78.1016	8	50
46	815	756	0	0	1	27.3098	9	36
47	628	629	0	0	1	28.4289	9	21
48	760	816	0	0	1	32.7193	9	11
49	816	815	0	0	1	34.9877	9	43
50	584	73	0	0	1	19.3394	10	46
51	73	72	0	0	1	79.9568	10	34
52	72	192	0	0	1	13.9202	10	49
53	192	195	0	0	1	24.0562	10	27
54	195	583	0	0	1	66.7478	10	42
55	819	816	0	0	1	55.5759	11	43
56	812	870	0	0	1	43.0185	11	41
57	870	876	0	0	1	58.5977	11	12
58	870	873	0	0	1	22.3355	12	41
59	873	872	0	0	1	11.0142	12	19
60	872	871	0	0	1	32.4935	12	32
61	871	874	0	0	1	42.8225	12	22
62	874	875	0	0	1	27.4895	12	25
63	636	65	0	0	1	22.1608	13	37
64	65	49	0	0	1	51.6322	13	17
65	49	634	0	0	1	56.7447	13	50
66	634	630	0	0	1	52.7703	13	40
67	630	637	0	0	1	22.5403	13	44
68	637	636	0	0	1	10.9917	13	28
69	764	888	0	0	1	45.4882	14	16
71	197	196	0	0	1	14.3712	14	27
72	196	172	0	0	1	9.3439	14	39
73	172	173	0	0	1	29.9513	14	30
74	173	66	0	0	1	39.3319	14	26
75	66	765	0	0	1	2.10575	14	37
76	731	582	0	0	1	53.1771	15	22
77	582	581	0	0	1	10.7872	15	18
78	577	579	0	0	1	38.2805	15	20
79	579	578	0	0	1	22.049	15	45
80	578	730	0	0	1	32.5907	15	47
81	730	731	0	0	1	8.28383	15	25
82	755	889	0	0	1	48.8881	16	36
83	851	850	0	0	1	6.80457	17	20
84	850	49	1	0	1	14.7304	17	50
85	65	64	0	0	1	43.2787	17	37
86	64	175	0	0	1	5.09664	17	26
87	175	856	1	0	1	35.4082	17	48
88	869	189	1	0	1	41.9261	18	39
89	189	580	1	0	1	31.9943	18	49
90	582	754	0	0	1	28.9896	18	22
91	754	868	0	0	1	56.9214	18	32
92	868	869	0	0	1	9.85049	18	30
93	873	885	0	0	1	48.8845	19	41
95	885	866	0	0	1	58.4939	19	24
96	866	867	0	0	1	12.9889	19	30
97	867	872	0	0	1	58.2456	19	32
98	843	579	0	1	1	41.5876	20	45
99	641	850	0	1	1	52.0929	20	50
100	837	801	0	0	1	52.4473	21	38
101	627	836	0	0	1	51.6332	21	29
102	836	837	0	0	1	10.4872	21	35
103	871	754	0	0	1	34.5062	22	32
104	731	874	0	0	1	48.42	22	25
105	879	877	0	0	1	39.2351	23	38
106	877	878	0	0	1	45.3626	23	35
107	878	880	0	0	1	49.8751	23	45
108	886	852	0	0	1	33.7461	24	33
109	852	854	0	0	1	42.7035	24	48
110	854	865	0	0	1	12.1561	24	26
111	865	866	0	0	1	38.629	24	30
112	730	732	0	0	1	56.4025	25	47
113	732	733	0	0	1	16.4894	25	46
114	854	175	1	0	1	47.6091	26	48
115	64	66	0	0	1	49.5675	26	37
116	173	865	1	0	1	37.6372	26	30
117	194	195	0	0	1	6.09187	27	42
118	192	193	0	0	1	34.9842	27	49
119	193	196	0	0	1	58.2441	27	39
120	763	636	0	0	1	32.8574	28	37
121	637	635	0	0	1	67.533	28	44
122	466	465	0	0	1	56.231	29	44
123	465	838	0	0	1	51.2349	29	31
124	838	836	0	0	1	42.2463	29	35
125	172	869	1	0	1	54.3912	30	39
126	868	867	0	0	1	13.5843	30	32
127	465	631	0	0	1	6.75055	31	44
128	631	205	0	1	1	47.7029	31	40
129	205	204	0	0	1	39.4158	31	34
130	204	839	0	1	1	57.3079	31	46
131	839	838	0	0	1	19.7032	31	35
132	886	813	0	0	1	32.0617	33	41
133	804	805	0	0	1	17.1607	33	38
134	853	852	0	0	1	29.3642	33	48
135	883	72	0	0	1	43.6581	34	49
136	73	204	0	0	1	7.11598	34	46
137	205	78	0	0	1	61.66	34	40
138	78	883	0	0	1	16.9391	34	50
139	877	837	0	0	1	18.5227	35	38
140	839	71	0	1	1	41.3784	35	46
141	71	841	0	1	1	24.8245	35	47
142	841	878	0	0	1	8.70054	35	45
143	817	759	0	0	1	25.2924	36	42
144	815	817	0	0	1	36.4997	36	43
145	193	189	0	0	1	35.5257	39	49
146	631	630	0	0	1	42.1333	40	44
147	634	78	0	1	1	27.564	40	50
148	817	818	0	0	1	42.1798	42	43
149	841	578	0	1	1	56.6225	45	47
150	732	71	0	0	1	31.3356	46	47
151	882	883	0	0	1	2.75831	50	49
152	885	886	0	0	1	2.55017	24	41
153	888	889	0	0	1	4.56973	3	16
Cells
id	A0	EdgeNumb	Type	xflag	yflag	Area	Pressure	Perimeter	Centerx	Centery	EdgeList	CWVertices	dEnergy
1	2748.27	8	0	0	0	3012.25	205.586	-0.0815063	146.463	127.755	1,2,3,4,5,6,7,8,	761,755,756,628,627,466,635,762,	quadratic
2	2572.61	6	0	0	0	2836.77	202.709	-0.0871286	240.068	139.859	9,10,11,12,13,14,	813,804,801,629,760,812,	quadratic
3	2894.22	5	0	0	0	2196.29	191.787	0.204618	91.6133	221.385	15,16,17,18,153,	889,888,197,194,759,	quadratic
4	3131.85	7	0	0	0	3938.63	239.787	-0.218584	192.316	283.703	19,20,21,22,23,24,25,	876,819,818,583,584,733,875,	quadratic
5	2770.02	6	0	0	0	2366.99	187.762	0.123459	288.738	65.8479	26,27,28,29,30,31,	879,805,806,844,843,880,	quadratic
6	2713.32	5	0	0	0	1626.98	168.385	0.339727	84.4689	128.015	8,32,33,34,35,	761,762,763,765,764,	quadratic
7	2748.35	5	0	0	0	2787.96	206.828	-0.0122286	332.489	73.4102	28,36,37,38,39,	844,806,853,856,851,	quadratic
8	2806.44	5	0	1	0	3331.12	241.462	-0.158638	371.019	327.987	40,41,42,43,45,	882,580,581,577,641,	quadratic
9	2721.82	6	0	0	0	3201.04	212.291	-0.149397	187.735	163.21	5,10,46,47,48,49,	628,756,815,816,760,629,	quadratic
10	2839.51	6	0	0	0	3372.62	237.414	-0.15931	119.049	295.141	21,50,51,52,53,54,	584,583,195,192,72,73,	quadratic
11	2963.92	6	0	0	0	3066.88	216.992	-0.0294733	227.298	210.368	9,24,48,55,56,57,	812,760,816,819,876,870,	quadratic
12	3061.87	7	0	0	0	2859.48	206.356	0.0560883	263.066	240.732	25,57,58,59,60,61,62,	876,875,874,871,872,873,870,	quadratic
13	2772.67	6	0	0	0	3093.8	216.84	-0.0982736	46.0669	42.5264	63,64,65,66,67,68,	637,630,634,49,65,636,	quadratic
14	2592.52	8	0	0	0	2320.87	185.554	0.0889124	57.4132	177.933	17,35,69,71,72,73,74,75,	197,888,764,765,66,173,172,196,	quadratic
15	2948.58	7	0	0	0	3421.82	224.54	-0.136187	314.771	331.905	41,76,77,78,79,80,81,	577,581,582,731,730,578,579,	quadratic
16	2940.18	5	0	0	0	2125.72	185.255	0.235051	100.114	159.269	7,34,69,82,153,	755,761,764,888,889,	quadratic
17	2517.03	7	0	1	0	2800.08	205.86	-0.0954227	6.92789	73.4383	38,64,83,84,85,86,87,	851,856,175,64,65,49,850,	quadratic
18	2792.23	7	0	1	0	2867.19	207.856	-0.0227796	352.991	264.951	42,77,88,89,90,91,92,	581,580,189,869,868,754,582,	quadratic
19	2487.33	5	0	0	0	2066.83	189.627	0.143448	314.29	196.275	59,93,95,96,97,	873,872,867,866,885,	quadratic
20	2543.77	7	0	0	1	3104.01	213.072	-0.186878	330.222	17.7665	27,37,40,78,83,98,99,	843,844,851,850,641,577,579,	quadratic
21	2598.13	6	0	0	0	2932.2	208.316	-0.109104	194.366	99.6788	4,11,47,100,101,102,	627,628,629,801,837,836,	quadratic
22	2983.51	5	0	0	0	2868.08	207.915	0.0328303	294.583	282.028	61,76,90,103,104,	871,874,731,582,754,	quadratic
23	2796.77	4	0	0	0	1876.69	174.585	0.279149	252.192	40.7153	31,105,106,107,	879,880,878,877,	quadratic
24	2667.99	6	0	0	0	2256.1	188.279	0.130998	337.142	164.86	95,108,109,110,111,152,	885,866,865,854,852,886,	quadratic
25	2563.58	6	0	0	0	2948.62	214.575	-0.127446	244.329	301.724	19,62,81,104,112,113,	875,733,732,730,731,874,	quadratic
26	3039.19	6	0	1	0	2414.99	191.398	0.174273	19.6966	144.761	74,86,110,114,115,116,	173,66,64,175,854,865,	quadratic
27	2723.76	6	0	0	0	2350.23	200.847	0.116367	64.052	247.196	16,53,71,117,118,119,	194,197,196,193,192,195,	quadratic
28	2966	5	0	0	0	1997.97	187.777	0.276941	93.8959	95.3267	1,33,68,120,121,	762,635,637,636,763,	quadratic
29	2912.71	5	0	0	0	3130.66	218.383	-0.0634904	160.86	57.8034	3,101,122,123,124,	466,627,836,838,465,	quadratic
30	3005.51	7	0	1	0	2644.38	197.032	0.101955	4.40109	195.099	73,92,96,111,116,125,126,	172,173,865,866,867,868,869,	quadratic
31	2725.16	6	0	0	1	3248.47	222.115	-0.162941	146.018	2.82896	123,127,128,129,130,131,	465,838,839,204,205,631,	quadratic
32	2934.09	5	0	0	0	2385.5	195.751	0.15865	320.901	234.695	60,91,97,103,126,	872,871,754,868,867,	quadratic
33	2832.09	7	0	0	0	2874.36	198.427	-0.0126657	295.746	125.827	13,29,36,108,132,133,134,	804,813,886,852,853,806,805,	quadratic
34	3098.38	6	0	0	0	3774.87	248.746	-0.185264	94.969	332.945	51,129,135,136,137,138,	73,72,883,78,205,204,	quadratic
35	2975.5	8	0	0	1	3134.17	211.225	-0.0452476	208.904	24.0264	102,106,124,131,139,140,141,142,	836,837,877,878,841,71,839,838,	quadratic
36	2833.4	6	0	0	0	2792.68	200.883	0.0121944	131.867	192.706	6,18,46,82,143,144,	756,755,889,759,817,815,	quadratic
37	2540.57	6	0	0	0	2224.25	187.937	0.105647	46.7419	104.801	32,63,75,85,115,120,	765,763,636,65,64,66,	quadratic
38	3117.92	6	0	0	0	2779.49	204.195	0.092102	241.276	85.854	12,30,100,105,133,139,	801,804,805,879,877,837,	quadratic
39	3021.19	5	0	1	0	2498.29	199.431	0.146861	23.596	236.201	72,88,119,125,145,	196,172,869,189,193,	quadratic
40	3241.8	5	0	0	1	3522.21	231.83	-0.073398	87.2197	9.25473	66,128,137,146,147,	634,630,631,205,78,	quadratic
41	2570.56	6	0	0	0	2498.01	194.366	0.0239458	270.878	178.412	14,56,58,93,132,152,	813,812,870,873,885,886,	quadratic
42	2738	6	0	0	0	2843.57	211.977	-0.0327174	130.937	252.345	15,22,54,117,143,148,	759,194,195,583,818,817,	quadratic
43	2704.68	5	0	0	0	3177.07	217.387	-0.148202	179.361	225.044	23,49,55,144,148,	818,819,816,815,817,	quadratic
44	2857.76	6	0	0	0	2652.77	208.611	0.0608652	110.395	64.5692	2,67,121,122,127,146,	635,466,465,631,630,637,	quadratic
45	2646.9	6	0	0	1	2321.07	191.919	0.104451	277.386	6.50051	26,79,98,107,142,149,	880,843,579,578,841,878,	quadratic
46	2690.84	7	0	0	1	3499.43	226.111	-0.25498	186.418	342.201	20,50,113,130,136,140,150,	733,584,73,204,839,71,732,	quadratic
47	2446.56	5	0	0	1	2619.35	201.776	-0.0599308	251.588	347.843	80,112,141,149,150,	578,730,732,71,841,	quadratic
48	3001.33	5	0	1	0	2517.57	192.832	0.136767	352.686	120.966	39,87,109,114,134,	856,853,852,854,175,	quadratic
49	3200.48	7	0	1	0	3611.9	234.005	-0.109077	35.1725	294.67	43,52,89,118,135,145,151,	580,882,883,72,192,193,189,	quadratic
50	3000.65	7	0	1	1	3744	248.931	-0.210206	15.4877	373.627	45,65,84,99,138,147,151,	882,641,850,49,634,78,883,	quadratic
End

INTEGRATORNAME	RK4_Adaptive
CURRENTTIME	0.2
Global:
LX	374.857
LY	374.72
A0	2812.5
SEED	89542
TIMEINTERVAL	0.1
MINAREA	28.125
MINLENGTH	0.883883
NEWEDGELENGTH	1.76777
K	0.848528
GAMMA	1
TOTALTIME	10
VERBOSEON	1
INITIALSTEPSIZE	0.0001
error_tolerance_absolute_mechanical	0.01
TISSUE_ALPHA	100
ALPHAM	0.282843
TISSUE_EXT_STRESS_X	0
TISSUE_EXT_STRESS_Y	0
equilibriumtolerance	1e-11
NUCLEATIONTHRESHOLD	1
NUCLEATIONBASECRITERIA	0
PuLLINGDIR_X	0
PuLLINGDIR_Y	1
C4	0
NUMBER_OF_CELLS	50
endGlobal
Vertices
id	x	y	Angles(theta1)	Angles(theta2)	Angles(theta3)	PsiAngle1	PsiAngle2	PsiAngle3
49	4.64228	36.4129	1.45402	2.31939	2.50977	0.0728099	1.18207	1.23251
64	15.2289	108.424	1.66738	2.17453	2.44128	0.133012	1.35365	0.954254
65	39.8896	72.692	2.34947	2.1672	1.76652	1.16704	1.09129	0.0834396
71	217.99	360.947	2.14098	2.04246	2.09975	0.407672	1.45755	0.613559
72	73.0284	298.77	1.99451	1.74319	2.54549	0.615905	1.25294	0.255689
73	146.702	328.312	1.89035	2.4474	1.94544	1.32653	0.353809	0.591367
78	55.9024	350.052	2.12811	1.65483	2.50024	0.896636	0.994837	0.06922
172	39.5806	202.099	2.41219	2.16167	1.70933	0.683654	1.53832	0.397181
173	30.4372	174.41	1.96622	2.17605	2.14091	1.23427	0.163817	0.819295
175	11.3387	109.485	2.25108	2.31099	1.72111	1.39193	0.889112	0.23643
189	7.21708	266.589	1.99663	2.05334	2.23321	0.979566	1.04542	0.047105
192	72.4861	285.978	1.85857	2.24994	2.17468	1.4908	0.403463	0.525823
193	42.7229	267.255	1.64247	2.04188	2.59883	0.839987	0.459427	1.28066
194	91.9568	263.255	1.15821	2.64196	2.48302	1.48184	0.418243	0.16086
195	90.8382	269.833	1.57243	2.25002	2.46073	0.616154	1.29507	0.508858
196	48.1819	207.051	2.53785	1.74253	2.00281	1.35023	0.789961	0.478963
197	61.3936	205.975	1.64516	1.97964	2.65838	0.258069	1.07112	1.24789
204	146.659	334.657	2.45687	1.5236	2.30271	0.335649	1.487	0.426153
205	117.536	360.469	2.24897	2.2128	1.82142	1.29191	0.381199	0.743286
465	128.293	35.9794	2.44137	1.55739	2.28443	1.48318	0.516195	0.70449
466	143.906	91.1227	2.10359	2.37822	1.80138	0.794911	1.44599	0.394198
577	344.46	359.441	2.28411	2.30673	1.69234	0.488269	1.33444	0.665098
578	289.251	350.39	2.62236	1.9936	1.66722	0.635462	1.46907	0.361338
579	308.708	365.987	2.2848	1.97602	2.02237	1.32347	0.806936	0.335464
580	367.179	293.771	1.7467	2.19505	2.34143	0.196149	1.36687	0.901376
581	340.977	301.004	2.45015	1.78061	2.05242	1.49442	0.620965	0.60411
582	331.254	296.638	2.25516	2.35127	1.67676	0.705477	1.54386	0.470158
583	156.21	281.059	1.87363	2.56882	1.84073	1.10688	0.186515	0.750302
584	159.433	313.225	1.76602	2.17635	2.34081	0.787657	1.18353	0.300519
627	159.687	95.2682	2.14932	1.7671	2.36676	1.33154	0.148161	0.926499
628	179.88	129.025	2.25958	2.0601	1.9635	0.980091	1.17975	0.0499605
629	207.031	133.12	2.13929	2.05448	2.08942	1.21934	0.17463	0.895014
630	79.7987	44.7693	1.92062	2.2553	2.10727	1.24052	0.847438	0.11287
631	121.458	32.7805	2.09172	2.42366	1.76781	0.608134	1.49204	0.603694
634	48.9374	2.44491	2.26011	1.54662	2.47645	0.189287	1.42751	0.584026
635	133.342	96.9833	2.14364	2.58522	1.55433	1.56328	0.786118	0.285702
636	61.9671	72.8619	2.38641	2.13582	1.76096	1.2009	0.320425	0.872781
637	71.5988	63.9341	1.65797	1.90265	2.72257	0.337522	1.44279	0.613801
641	349.134	363.023	2.15201	1.58526	2.54592	1.4118	0.456832	0.619173
730	277.768	321.29	2.24469	1.78471	2.25379	0.0726055	1.05429	0.964959
731	280.729	316.131	1.7342	2.46008	2.08891	1.23532	0.861817	0.00528258
732	220.809	330.595	2.09147	1.82537	2.36634	1.20767	0.750748	0.294988
733	210.671	318.125	1.81374	2.12069	2.34876	1.00222	0.17216	1.07903
754	323.789	268.826	1.68686	2.23922	2.35711	1.36748	0.188929	0.654501
755	134.664	160.925	2.29521	2.2398	1.74818	0.891249	1.37626	0.228649
756	152.671	165.645	1.95344	2.02532	2.30442	1.23308	0.0808703	0.895852
759	123.85	222.838	2.29701	2.23718	1.74899	1.14683	1.12026	0.02824
760	221.965	171.744	2.06989	2.26876	1.94453	0.90478	1.26455	0.229602
761	120.112	132.138	2.65441	1.69964	1.92914	0.224466	1.18904	0.625354
762	120.337	120.346	1.79924	2.65279	1.83115	1.1791	0.263529	0.636093
763	67.9548	105.313	2.03274	1.67961	2.57083	0.736888	1.11929	0.102919
764	66.0516	151.213	2.16881	1.39552	2.71886	1.42362	0.358545	0.725858
801	223.339	114.459	1.88722	2.29963	2.09634	0.954252	1.13917	0.195562
804	265.088	114.014	2.26476	1.75454	2.26388	0.244029	0.887913	1.1213
805	276.415	100.077	1.85064	2.42458	2.00796	1.09666	1.04095	0.115628
806	302.865	95.5006	1.84409	2.43982	1.99927	0.391616	1.39125	0.828294
812	234.658	173.406	2.38744	1.5445	2.35124	1.32389	0.148266	1.04546
813	271.551	146.844	2.1989	2.08389	2.0004	0.665731	1.47566	0.376213
815	165.486	190.425	2.16561	1.94403	2.17354	0.965254	1.08957	0.00676238
816	197.496	194.206	2.28138	2.07446	1.92735	1.25824	0.294567	0.846121
817	148.143	222.878	2.05991	2.19845	2.02483	1.03163	0.0192158	1.01074
818	166.573	260.802	1.77013	2.29672	2.21633	1.13809	0.895335	0.0102717
819	210.928	249.333	2.13292	2.56544	1.58483	0.743333	1.53575	0.539385
836	197.579	60.9884	2.406	2.09327	1.78391	0.89007	1.35957	0.156566
837	206.139	63.758	2.25047	1.82192	2.21079	1.43816	0.33277	0.792466
838	175.832	23.206	2.34167	1.83057	2.11094	0.122311	1.17778	0.792975
839	181.526	3.22943	1.81249	2.28476	2.18593	1.34256	0.706067	0.200178
841	238.003	1.84964	2.0065	1.98589	2.29079	1.47552	0.520674	0.482578
843	299.588	31.269	2.05881	2.2671	1.95728	0.317241	1.29588	0.816307
844	316.024	45.4578	2.32597	1.93139	2.02583	1.26644	0.862235	0.300749
850	365.255	36.7317	1.86975	2.46721	1.94622	0.957255	1.21123	0.27635
851	360.323	40.8581	2.32285	1.41205	2.54829	0.464662	0.809483	1.17069
852	323.792	136.356	2.02047	1.94287	2.31985	0.619014	1.36265	0.35242
853	322.06	106.759	2.14705	1.97645	2.15968	1.53763	0.524119	0.549408
854	363.928	152.911	1.65339	2.29547	2.33432	1.21791	0.0507524	0.775942
856	357.663	88.9367	2.13963	2.05336	2.09019	0.445692	1.49079	0.580989
865	368.652	165.009	2.19426	1.86346	2.22547	0.845972	1.18289	0.0857561
866	349.005	197.504	1.50001	2.58737	2.1958	1.36461	0.266709	0.483297
867	349.141	210.582	2.53534	2.06784	1.68	0.313528	1.15353	0.720394
868	357.93	222.982	2.66451	1.73386	1.88482	0.855199	1.34398	0.011731
869	364.804	226.534	2.20706	1.62119	2.45494	1.56101	0.353114	0.750414
870	260.589	207.497	2.28298	2.17628	1.82393	1.07958	1.15004	0.00855461
871	292.376	250.671	2.14352	2.04701	2.09265	0.547708	1.54756	0.4758
872	290.765	217.598	2.18626	1.64173	2.4552	1.21273	0.701258	0.39187
